"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",1.2024523664184,0.86509470115514,1.22299351425219,0.53838853949968,1.05887464808745,1.29516253296141,1.35454884461617,0.874030945788845,1.18981879840205,1.02723707297407,0.97532043555968,1.18545361284519,1.20437794624138,0.64635706775629,0.943123086775015,0.724756297737872,1.55165375761417,0.58128348724292,0.712993667461334,1.08648194741871,0.983817340744675,0.935025965556459,0.95777716992286,1.03686538073242,0.824982036063513,0.974034529932147,0.992166717575014,0.977058979764738,0.897449025218354,0.98433522012796,0.822964145147186,0.919207382964634,0.528783907244386,0.990841280871837,0.546426837931271,0.241768570993753,0.112625277194512,0.267373656144687,0,0
"2",1.01937579496746,0.696961124716213,0.845416023144549,1.65320030944316,1.16957093725936,0.66644557010443,0.913523934098046,0.828979641489779,0.926589039506506,0.789711691138446,0.972794057858561,1.03850343781385,0.738409585682216,1.19496744043864,1.0565257714277,1.12118676473057,1.38074073243296,1.05483463672958,1.07576056432279,0.901096150679491,0.968540042071551,0.991623868661129,0.963210943420961,1.21238725440792,0.873991608051609,1.01625543836499,0.777995437628488,0.893202949286926,0.992300681711914,0.905564171773066,0.810231339535951,0.921441318198445,0.689587125448399,0.735185831818758,0.421160452420414,0.311585049605164,0.427040379653746,0.474786764472964,0,0
"3",1.11854342801125,0.488218814720584,0.667645335632078,0.677932792103463,1.10178800861792,1.06244387961933,1.170015429883,1.32421148676013,1.06216393213839,1.15133591200742,0.930483114761293,0.900324064747405,1.62001064509414,0.793747883728398,1.00528716512067,1.36972878747748,1.44081807336709,0.445602579035164,0.6442490489792,0.914856210680691,0.977209043759779,1.02367598598173,0.974157667008783,0.650729770213275,0.972875513243353,1.05464567772716,1.0672781930914,1.00937816688461,0.948645716001515,0.866680268673012,0.922521334120109,0.961599440994151,0.336894377488129,0.804863686236811,0.479920247661705,0.511054910694621,0.347043724863078,0.0494154024767311,0.168436762736007,0.188814740207317
"4",0.904548478499884,1.04621370753213,1.58121493396563,1.10985136321306,1.5546799407442,0.840678248592177,0.990623582514769,0.924179335651399,0.713268087584731,1.49483525338634,0.973873712955833,0.55029653982879,0.798408138498119,1.1187738806267,0.994321137030666,0.731325809386971,0.314432455937714,0.701004738392042,1.23284581240886,0.933711411663531,1.02246051834787,0.881191269310484,0.853790197465982,1.2686428929911,1.0660560844021,0.991986059002713,0.499793343966858,0.857341345166194,0.836502576503022,0.793180540546304,0.697451966909539,0.842312713631975,0.780312266007261,0.684630278961027,0.233950176656646,0.343505046812189,0.579372778116662,0.196054262269547,0.303602512223052,0
"5",1.21548560487928,1.2511380909132,1.05435142866818,0.777698712149561,1.03229836544314,0.599762351966788,1.09614887592463,1.15712225852304,0.62543242496865,1.29619466618361,0.997673315810577,0.892201986224789,1.41553022568843,0.918783591409678,1.26626675435216,1.43078342668028,1.22287068757643,0.711148816710154,0.933030326507354,0.962634066990617,0.953539952196781,1.10140254354018,1.05001613398813,1.12784625402187,0.915261274654477,0.975749668712431,1.25915727678498,0.876352656438172,0.948061061948342,0.735466932436056,0.551236432812783,0.812838930994686,0.612090778450949,0.62409537699106,0.188563608969469,0.191545002352663,0.0476768266111811,0.314458371475428,0.165210752956662,0.230936067864434
"6",1.25567593033279,0.66845460841036,0.809844847564563,0.312537212524265,1.32932799517296,1.498304417137,1.57602401107131,0.687714525457658,1.2826481688069,1.01928822953835,0.752793945710949,1.22277542326542,0.579664587639397,0.776773566962714,1.51409281229453,1.19340114748976,1.03968217981554,1.05205271154081,1.11906725382179,0.954846359531518,0.912476364097794,0.728530784567839,1.06531477755808,1.09625132217441,1.09175701462278,0.991565607974945,1.25927713129619,0.814201667864498,1.12871476559628,1.01587779716085,0.831209580425327,0.927641930787096,0.614843595901494,0.893766924850099,0.314833441980533,0.520341759835754,0.418943266935109,0.268517534378402,0.11914025882909,0.140665878746007
"7",0.598954735843017,1.06932613076942,0.508996328032673,1.01727754644984,1.03328025362878,1.20288629084529,0.515589206770637,0.828684317216829,0.820216523121972,0.993416568488095,0.989534873921293,0.795926176483618,0.809682402319237,0.88463017032708,1.05308336802113,1.26109525883935,0.673752671170459,1.18545866863094,1.03889189916793,0.971294211332111,1.12892609977043,0.836208016725498,1.04035147817138,0.970607494719024,0.877602430463926,1.01104644025602,1.18986924419161,0.831675449851929,0.782185609872141,0.909022584179613,0.720856043415454,0.94183624896497,1.14267306205033,0.822201529434111,0.734531159662806,0.0138325328277497,0.33221540914941,0.000208578945620624,0.0860044621322962,0
"8",0.89109080446986,0.82466162454856,1.26549307645647,1.05012448815652,0.986052106894662,0.852330245469159,0.975635849838232,0.67525787799219,1.4960347656174,1.07402137150027,0.99245709518481,0.738157634223563,1.27983744847093,1.07531019519184,0.649727540454103,0.585347902885697,0.503878266024779,0.70757752113891,1.30489044059598,0.983134231473479,0.928890528309886,1.04629188366374,1.0119067456577,0.617190349105563,0.943042710591463,0.973966072939339,1.02472681309451,0.919594100695371,0.887956281054114,0.858273109467468,0.533072232058727,0.932225791778494,0.665830908179027,0.725781452998193,0.726124679798024,0.34466782232042,0.294730912370531,0.351249623998141,0.09273651986556,0.072145039149488
"9",0.859848745512508,0.847655889497306,0.464604072236323,0.557769292511988,0.646662341837235,1.28883353828762,0.801100854902027,1.44758365732256,0.926801288054975,0.917260393470982,1.02335570435612,1.02886243492427,0.985249142815181,1.07294754399341,0.818950129694065,0.740098558497034,0.811697608159274,0.786564496149449,1.52582037052996,1.00821928813779,0.983491921389961,0.933909858577491,1.03176502743637,0.960195094509088,0.853240525187853,1.0192948329745,0.95135678834612,0.855745370001617,0.937456372287708,0.717574878568938,0.626258126863195,1.04369978868795,0.342532698508397,0.897787120400037,0.254605247962513,0.0880743194999061,0.235507440602676,0.121358936994987,0.00634061818930008,0
"10",0.686428542364942,1.25100735455016,0.420751186377005,0.886525065463986,0.70175398678178,0.974895814432868,0.811837085837306,1.80666601261478,1.3467708353118,0.937171724296655,1.01055355615046,1.13717481854728,1.02135799443803,0.906932410812681,0.354228656316137,0.822933855868877,1.02815141671249,0.953460112941871,1.35293631421053,0.990425486977265,1.02707721468312,0.891781172490057,0.840072873845817,0.993790001431582,1.00135333984258,0.994438104535145,0.813226054208066,0.907163084277746,0.956658638675343,0.816477949410784,1.11687912500419,0.876511331367857,0.732568719292671,0.868297300447613,0.590929348696612,0.195038089852449,0.695016057910563,0,0,0
"11",1.36917478580745,1.20297029126126,0.935073172396471,1.09050194775163,0.920776821188696,0.826709373047122,0.897020360473507,0.873641267155378,0.678967833226728,1.1490463037758,1.14691296595149,1.04984910239951,1.23287953911288,1.29011940894046,0.827072560269178,0.790271892656938,0.252610716765871,0.683722917077492,0.870302607467018,0.959977303269125,0.997815462882893,1.12384177463778,1.05374386277511,0.800669284371463,0.792962648474338,0.98977798031961,1.20150724507454,0.90127453501186,1.28529165829768,0.799867322341945,0.73705204838714,0.789312203672939,0.449368289565477,0.672927667312989,0.30439237317236,0.362348598961286,0,0,0,0.0675808682845238
"12",0.505750895458544,1.16811105731306,0.820627745409685,0.944635867430217,0.640849960966689,1.3373382493333,0.913133244520865,0.851419965870949,0.88879878017791,0.972169453747638,0.987190852749119,1.22679559096032,1.581118496372,1.10570632698761,0.916590873034164,1.13395200187657,0.776069654115571,1.05696714748061,1.18840590989925,0.953793478860176,0.889615203389113,1.00606533147828,1.01730914523347,0.990273650987956,0.944229741694262,1.02230405029971,1.11473630181971,0.774664089691328,0.843229977976927,0.834305832080904,0.833703970987829,0.891902189094538,0.791275116304807,0.79736987040929,0.377106795974335,0.123584328514042,0.369735944063074,0.331176945690636,0.542968263034538,0.151391950572216
"13",0.769973169667153,0.826490813734442,1.20923012043776,1.18086631348702,1.67370074249732,0.768268939317628,0.697080474868273,1.37492083894242,0.740868820450651,0.999213598456247,1.11653368354689,0.700596306997954,0.978711055826952,0.783846386773774,0.656631657103616,0.904921311522285,0.394356329205119,1.47725989050487,1.03715579119446,1.00875294991589,0.838878719257069,1.08840145192611,0.906682811808474,1.21662233156235,0.836996527833025,0.926291979791939,0.99809394940321,0.883371807164311,0.935285939895707,0.729148725085181,0.672773737992179,0.865685848432504,0.387898209915393,0.733563788753057,0.334615998825295,0.321049552672852,0.160338216301058,0.0463362677543977,0,0.501539532928382
"14",1.48521808230217,1.01511618381765,0.557327319986575,0.910360123861344,0.480936590867063,0.933151167744326,0.504715164961136,0.85169929755053,0.936823794907145,0.920492542503928,1.03082667784381,1.02110085096285,0.695541292219009,0.70383606901193,1.05095230481406,0.338714842514355,0.634492426818592,0.609617593662809,0.974160447877359,0.896112224332141,1.0035863598704,1.10380336430812,1.07232742792579,1.12471290569834,0.91042489652094,0.999396690371567,0.896811004427926,0.813216045465006,0.986078866469739,0.607149966594448,0.718897725032646,0.965463935848323,0.754815986393846,0.639021407010108,0.319333260665133,0.254256149789247,0.445837018883366,0.283247474431894,0,0.139441961768939
"15",0.921244581891382,1.08316860853444,0.991326859569558,1.24653499903081,1.10361060990897,0.777864570381188,0.918323788712602,0.923073828703054,0.822267281279214,1.20947566828858,0.932580282066891,1.0422227869468,1.36774979657003,0.945660361112542,0.88160992919582,0.87338818422229,0.877302047179642,1.25835783216719,0.89081019716818,0.927237189687317,1.02848753312676,0.842047659722786,0.937404810184398,0.971040923583604,0.969201567372885,0.978037122669471,0.587458418006606,0.871903489890714,0.846332389874394,0.968597481538417,1.07300388650596,0.849588683645093,0.633942301143301,0.958425356916866,0.793912497170636,0.223791713955561,0.491627038414867,0.321816484705077,0.0316132157105536,0.0101425878827696
"16",1.00770454653081,0.783656806858341,0.584218262485252,0.76285183344762,1.23485237438656,1.20135153995841,1.2964159913064,0.281328023613986,1.25245004979498,1.32690493076572,1.09809604078208,0.962111778595943,0.986952279319334,0.886368420511035,0.902086642045132,0.816539465362083,0.867497127481446,1.47689062976861,1.2191672989016,1.01240783027503,0.992860621836136,0.926270269937473,0.8330775760859,1.02292748430915,0.978391101837024,0.99099523484696,1.02817975091831,0.879059791349366,0.738421479765899,1.02423877378709,0.61681805966986,0.974176985712662,0.963857871061037,0.559506783447597,0.682064247861909,0.492417338641603,0.338751293036537,0.0751218084062722,0.230124777052537,0.212974763368901
"17",1.19479446665645,1.33008412027878,1.17487230755322,0.684182756943031,1.26319924635196,0.813730492234266,1.13346781020808,1.06603731173742,0.789081272499857,0.488804219661557,1.03234516290423,1.39906169434453,1.03268362234821,1.38335308830194,0.396604353482098,1.27489741015883,0.849332288423,1.12346197357519,1.17893621913688,0.954864100433747,0.997118088067677,0.876180214541713,0.848650460517178,0.870702383375222,1.1017575497994,1.07474290847601,0.887979751488193,0.913095539707386,0.971245280094748,0.881017370188722,0.840079403041772,0.905301907327948,0.880852725417663,0.304251178642089,0.321989023784401,0.206727410169119,0,0,0,0
"18",0.963620582761358,1.44725562752936,1.04157725462496,0.961590547883713,1.34837697808091,1.28103482905225,0.958099227178892,0.712208738860858,0.931953841579593,1.09113829048973,1.03960546938975,0.932674677119548,0.739184816010562,1.17692045190166,0.817804411773186,0.829475805710189,1.23752665558687,0.707028939643686,0.71735313361791,1.00067860462166,1.06849494960582,1.08763324492971,0.949009186315462,0.954555013993413,0.864352714494715,1.02673580447137,0.818262736670823,0.803547118598978,1.03759435748231,0.796777189173408,0.553662651221895,0.905485333999271,0.94013701425633,0.918647541083599,0.177032609093067,0.404560293696255,0,0.397631832062526,0.241915285196,0
"19",1.2003308212947,0.626434915554951,1.0269885274757,0.968473999531806,0.574305139401948,0.841328683767504,0.815703022484449,0.963289113510895,1.02207827579748,1.23532930940927,1.04985738928743,0.945911452209916,0.607310395405797,0.937104457792798,1.03772230124367,1.33197607113988,1.01799177104497,1.14522291644909,1.37914273403731,0.961937339334289,1.00903095149678,0.874520088215091,1.04497048643464,0.865105692411462,1.20964213787275,0.921190753068424,1.24546479453086,0.852763497193529,0.93064660459107,0.769438147237261,0.700243854541859,1.00783597182152,0.887513288067259,1.10522234549233,0.696799253738341,0.298973090255569,0.223680006457578,0.124284762397721,0.0699454778765545,0
"20",1.24185971171989,1.17019218949041,1.11565893338756,0.75810674236202,0.541858508445634,1.31298078455377,1.58094384445793,1.13993863222782,0.708631787972966,1.31150730042668,1.01971831441469,1.62028552274451,0.731840980010788,1.04973421317486,0.837737963257145,1.24805128001184,0.870912544282717,0.931184364708659,0.974085219627337,0.963317515831822,0.895084869702287,0.875862138279516,0.985503777110418,1.13765258296353,1.11830121178563,1.02412685011876,1.36837706196756,0.841112675461046,0.973320177270968,0.952529507003856,0.883935104450313,0.913027590492613,0.658871030868409,0.796040956648554,0.148543042560192,0.232533377868594,0.124776007985688,0.311340442831386,0.0350679414730611,0.0306503267142897
